,event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session,month
549963,2021-01-05 07:37:20+00:00,purchase,3759997,2144415923107266682,computers.peripherals.printer,canon,192.86,1515915625572968793,iUafeXabRE,2021-01-01
476569,2020-12-21 06:27:51+00:00,purchase,136700,2144415924491387038,computers.components.motherboard,asrock,77.73,1515915625566083977,sguMdkzSj4,2020-12-01
755962,2021-02-07 00:31:36+00:00,purchase,3792149,2144415924491387038,computers.components.motherboard,asrock,185.14,1515915625601579158,UrgkcsrOv0,2021-02-01
866688,2021-02-25 14:24:41+00:00,purchase,1813352,2144415927611949295,electronics.audio.acoustic,continent,1.57,1515915625609266197,GsMPbQxYj0,2021-02-01
75561,2020-10-11 18:33:35+00:00,purchase,3560298,2144415922427789416,computers.components.videocards,palit,373.46,1515915625524779671,VWe1UvWBLh,2020-10-01
279207,2020-11-14 14:52:53+00:00,purchase,427706,2144415933727244688,computers.peripherals.printer,hi-black,8.79,1515915625517780037,niMYhKAKS5,2020-11-01
380928,2020-12-01 15:03:37+00:00,purchase,743185,2144415935631458761,construction.tools.soldering,lukey,80.48,1515915625546513253,ISpTLdJK9j,2020-12-01
136034,2020-10-22 18:37:51+00:00,purchase,1821672,2144415922528452715,electronics.telephone,sirius,32.86,1515915625529301186,0MO52SB9Ly,2020-10-01
507794,2020-12-26 20:49:46+00:00,purchase,482057,2144415923107266682,computers.peripherals.printer,canon,154.06,1515915625569245075,znQlYxT0PE,2020-12-01
389434,2020-12-03 10:13:35+00:00,purchase,931905,2144415926966026460,computers.components.cpu,amd,30.14,1515915625547855324,3LIQL3l3VY,2020-12-01
432045,2020-12-12 16:23:31+00:00,purchase,4013522,2144415923107266682,computers.peripherals.printer,epson,229.38,1515915625561515066,Bsvak6ByJQ,2020-12-01
293799,2020-11-16 17:44:49+00:00,purchase,1645483,2144415926445932750,electronics.audio.acoustic,pioneer,49.14,1515915625540136880,yGhEyIoC2w,2020-11-01
549672,2021-01-05 06:04:19+00:00,purchase,3620813,2144415929943982381,electronics.audio.microphone,ritmix,52.49,1515915625528224528,opjMaNGb31,2021-01-01
802256,2021-02-14 11:52:31+00:00,purchase,1714736,2144415925162475696,stationery.paper,printpro,6.51,1515915625605390733,p8Hst8MO9t,2021-02-01
258906,2020-11-11 13:49:26+00:00,purchase,4076580,2144415924491387038,computers.components.motherboard,msi,77.9,1515915625537732930,kZDo8zwEsK,2020-11-01
341414,2020-11-23 18:03:47+00:00,purchase,4087778,2144415951368487808,construction.tools.saw,felisatti,54.78,1515915625542898607,DAM5G4Arcb,2020-11-01
841647,2021-02-21 03:43:20+00:00,purchase,3791351,2144415926966026460,computers.components.cpu,amd,204.29,1515915625599634258,1xk3CTRTp2,2021-02-01
118875,2020-10-20 04:17:20+00:00,purchase,52708,2144415922016747613,computers.peripherals.wifi,ubiquiti,56.62,1515915625528143066,Rt97BeLlrz,2020-10-01
65122,2020-10-09 06:45:04+00:00,purchase,820059,2144415924751433893,computers.notebook,pitatel,30.32,1515915625523859899,G8EyaBVxra,2020-10-01
750145,2021-02-06 01:15:25+00:00,purchase,1283100,2144415922427789416,computers.components.videocards,palit,250.02,1515915625601107521,B5chaU5Tyg,2021-02-01
547919,2021-01-04 18:14:33+00:00,purchase,1444162,2144415922167742561,computers.components.hdd,toshiba,83.62,1515915625572826718,f07DpVLpQQ,2021-01-01
546091,2021-01-04 12:21:46+00:00,purchase,3964971,2144415922427789416,computers.components.videocards,palit,613.73,1515915625572604747,68Jh2vxsDK,2021-01-01
99842,2020-10-16 15:49:14+00:00,purchase,3791351,2144415926966026460,computers.components.cpu,amd,204.29,1515915625522991213,dfixEiZNJR,2020-10-01
171668,2020-10-28 20:48:30+00:00,purchase,668468,2144415923107266682,computers.peripherals.printer,epson,300.17,1515915625531677188,COzG5sLEbJ,2020-10-01
233177,2020-11-07 19:40:23+00:00,purchase,194199,2144415927452565738,appliances.sewing_machine,janome,176.17,1515915625536797844,ex5A0pe53m,2020-11-01
241704,2020-11-09 07:46:02+00:00,purchase,3642540,2144415925011480748,stationery.cartrige,hp,26.19,1515915625530749601,Fn81ZjRulB,2020-11-01
686691,2021-01-26 17:19:17+00:00,purchase,1850104,2144415924491387038,computers.components.motherboard,gigabyte,67.97,1515915625596534847,kHMr8w3r6W,2021-01-01
99781,2020-10-16 15:35:59+00:00,purchase,130544,2144415926806642904,computers.components.power_supply,chieftec,74.06,1515915625526571951,6kUcodIT7j,2020-10-01
525620,2020-12-30 12:00:56+00:00,purchase,3642433,2144415922528452715,electronics.telephone,sirius,29.84,1515915625570730716,D5HSwyj9hn,2020-12-01
270850,2020-11-13 08:47:45+00:00,purchase,1821814,2144415922427789416,computers.components.videocards,gigabyte,365.44,1515915625538252652,9TEebLuUzb,2020-11-01
486390,2020-12-22 15:41:20+00:00,purchase,3828891,2144415922587172973,electronics.telephone,samsung,51.33,1515915625567129806,VUW3ciMGKo,2020-12-01
555431,2021-01-06 06:35:45+00:00,purchase,1813579,2144415925011480748,stationery.cartrige,canon,100.75,1515915625561747690,9DCDCHXUku,2021-01-01
828770,2021-02-18 17:19:11+00:00,purchase,1015945,2144415934608048556,computers.peripherals.printer,cactus,23.65,1515915625606986677,j9u06LjOjb,2021-02-01
724571,2021-02-01 22:40:29+00:00,purchase,4079301,2144415922427789416,computers.components.videocards,sapphire,200.35,1515915625599590340,GR71A92Rm8,2021-02-01
828821,2021-02-18 17:29:27+00:00,purchase,1015945,2144415934608048556,computers.peripherals.printer,cactus,23.65,1515915625606986677,j9u06LjOjb,2021-02-01
552840,2021-01-05 16:40:52+00:00,purchase,137302,2144415924491387038,computers.components.motherboard,asus,55.16,1515915625561632502,IzciiyBewJ,2021-01-01
564784,2021-01-07 20:05:03+00:00,purchase,4102739,2144415922427789416,computers.components.videocards,msi,294.41,1515915625570928317,2KoJB7TuAJ,2021-01-01
426650,2020-12-11 13:01:01+00:00,purchase,3642540,2144415925011480748,stationery.cartrige,hp,26.19,1515915625560913361,yLjUI7JFyN,2020-12-01
827516,2021-02-18 13:23:08+00:00,purchase,3581576,2144415924491387038,computers.components.motherboard,asrock,97.57,1515915625536567608,PP5velgE1e,2021-02-01
538697,2021-01-03 03:58:46+00:00,purchase,91588,2144415926554984657,construction.tools.drill,bosch,171.52,1515915625571088161,3YFov78yYn,2021-01-01
768150,2021-02-08 20:03:59+00:00,purchase,4154414,2144415922427789416,computers.components.videocards,gigabyte,202.67,1515915625603091463,eUzvWIMSdH,2021-02-01
198335,2020-11-02 12:05:17+00:00,purchase,1682319,2144415922587172973,electronics.telephone,spigen,18.43,1515915625523977856,27GzE0FA3M,2020-11-01
868409,2021-02-25 19:59:15+00:00,purchase,3977213,2144415922427789416,computers.components.videocards,palit,839.75,1515915625609615378,Ox9oaOjFbq,2021-02-01
708374,2021-01-30 10:48:56+00:00,purchase,4051711,2144415973346640379,computers.components.hdd,smartbuy,75.25,1515915625596222123,SXPLbE3Ybs,2021-01-01
348588,2020-11-25 07:10:05+00:00,purchase,3791351,2144415926966026460,computers.components.cpu,amd,204.29,1515915625533404987,kV9QFhgdIU,2020-11-01
697867,2021-01-28 13:15:53+00:00,purchase,1571204,2144415924491387038,computers.components.motherboard,asus,146.4,1515915625598030639,CPmekccan9,2021-01-01
818946,2021-02-17 05:51:55+00:00,purchase,4102739,2144415922427789416,computers.components.videocards,msi,294.41,1515915625606340792,rWVBlc8TNa,2021-02-01
445294,2020-12-15 06:44:38+00:00,purchase,1570001,2144415937812496902,construction.tools.light,camelion,14.79,1515915625563326356,K0pnWw1hRz,2020-12-01
97478,2020-10-16 09:05:55+00:00,purchase,690373,2144415923107266682,computers.peripherals.printer,brother,454.86,1515915625526661896,vbFK7QwtzZ,2020-10-01
784343,2021-02-11 10:41:31+00:00,purchase,3635127,2144415922528452715,electronics.telephone,sirius,18.73,1515915625604101778,8XYsxEu3pD,2021-02-01
836988,2021-02-20 07:33:47+00:00,purchase,4101558,2144415922427789416,computers.components.videocards,msi,523.56,1515915625607313511,qAlcuTbZz7,2021-02-01
325290,2020-11-20 22:45:37+00:00,purchase,193859,2144415927452565738,appliances.sewing_machine,janome,314.97,1515915625355805313,ffiOr6mkhn,2020-11-01
310294,2020-11-18 19:19:37+00:00,purchase,3605592,2144415924684325027,electronics.audio.headphone,smartbuy,12.24,1515915625540939532,yGfTjUWV2P,2020-11-01
115302,2020-10-19 12:32:54+00:00,purchase,3829912,2144415923107266682,computers.peripherals.printer,pantum,122.86,1515915625527830190,MnWup2tU3a,2020-10-01
789222,2021-02-12 06:45:15+00:00,purchase,4099645,2144415922427789416,computers.components.videocards,gigabyte,292.83,1515915625603460163,7WTVz9nyHX,2021-02-01
754595,2021-02-06 17:54:59+00:00,purchase,4079565,2144415922427789416,computers.components.videocards,sapphire,519.56,1515915625601461610,4q4zDf3IQw,2021-02-01
241700,2020-11-09 07:45:24+00:00,purchase,3758834,2144415925011480748,stationery.cartrige,epson,136.05,1515915625535435335,3zr73aicRI,2020-11-01
543389,2021-01-03 22:04:10+00:00,purchase,4154414,2144415922427789416,computers.components.videocards,gigabyte,202.67,1515915625537175599,NkwH6OANJ3,2021-01-01
856270,2021-02-23 17:02:14+00:00,purchase,4102739,2144415922427789416,computers.components.videocards,msi,294.41,1515915625608857123,d7QDb2pVki,2021-02-01
626215,2021-01-17 13:08:24+00:00,purchase,780907,2144415951435596674,construction.tools.saw,metabo,268.59,1515915625510668770,WkzKQjSuTy,2021-01-01
643473,2021-01-20 00:06:14+00:00,purchase,4171036,2144415922427789416,computers.components.videocards,sapphire,274.4,1515915625595048597,zfsl0cT6hd,2021-01-01
771914,2021-02-09 12:03:20+00:00,purchase,3616976,2144415924021624977,electronics.tablet,samsung,57.13,1515915625603287577,y23J1wYKnv,2021-02-01
440282,2020-12-14 08:23:16+00:00,purchase,1521646,2144415924491387038,computers.components.motherboard,asrock,55.65,1515915625562313139,vQF20LTbu9,2020-12-01
37966,2020-10-03 07:26:15+00:00,purchase,4155048,2144415922427789416,computers.components.videocards,msi,247.4,1515915625415474736,6I6pJiv5I8,2020-10-01
656080,2021-01-21 19:51:12+00:00,purchase,3829913,2144415923107266682,computers.peripherals.printer,pantum,116.05,1515915625593580792,LN8PQoRj94,2021-01-01
776812,2021-02-10 07:44:13+00:00,purchase,877060,2144415922427789416,computers.components.videocards,msi,187.29,1515915625556432434,88ChsOK5Fu,2021-02-01
781097,2021-02-10 19:32:36+00:00,purchase,854606,2144415926966026460,computers.components.cpu,intel,146.75,1515915625603840072,6qlelZS49a,2021-02-01
756175,2021-02-07 02:35:14+00:00,purchase,893213,2144415922427789416,computers.components.videocards,asus,201.54,1515915625601579158,UrgkcsrOv0,2021-02-01
44098,2020-10-04 15:51:14+00:00,purchase,4088372,2144415926806642904,computers.components.power_supply,thermaltake,141.49,1515915625522308060,w32WpJCnYP,2020-10-01
292716,2020-11-16 15:11:37+00:00,purchase,4099645,2144415922427789416,computers.components.videocards,gigabyte,292.83,1515915625540061408,FqUqHfzth5,2020-11-01
43422,2020-10-04 12:55:03+00:00,purchase,3760001,2144415923107266682,computers.peripherals.printer,canon,314.68,1515915625522306935,k2046juVZS,2020-10-01
308821,2020-11-18 15:48:30+00:00,purchase,4099834,2144415922427789416,computers.components.videocards,msi,471.52,1515915625540865175,TaR3IjEpBu,2020-11-01
668083,2021-01-23 21:14:53+00:00,purchase,4155383,2144415922427789416,computers.components.videocards,powercolor,251.4,1515915625573256427,eVm2Q9h8OV,2021-01-01
223026,2020-11-06 07:59:47+00:00,purchase,3791351,2144415926966026460,computers.components.cpu,amd,204.29,1515915625530678688,NuEopZLlb2,2020-11-01
754594,2021-02-06 17:54:59+00:00,purchase,1038755,2144415924751433893,computers.notebook,topon,28.1,1515915625600697393,Yr14N9U6Z6,2021-02-01
723142,2021-02-01 18:01:27+00:00,purchase,1007253,2144415923207929981,auto.accessories.player,prology,134.46,1515915625599514671,EQ9JsiwcSH,2021-02-01
540664,2021-01-03 12:43:53+00:00,purchase,4102739,2144415922427789416,computers.components.videocards,msi,294.41,1515915625572262407,GFPUms31Bp,2021-01-01
570172,2021-01-08 18:21:54+00:00,purchase,194199,2144415927452565738,appliances.sewing_machine,janome,176.17,1515915625580571698,YJJKSLx5jA,2021-01-01
683662,2021-01-26 09:42:03+00:00,purchase,1301733,2144415925196030129,electronics.telephone,ark,61.16,1515915625597206536,60njxEXis9,2021-01-01
106728,2020-10-18 04:36:27+00:00,purchase,3678883,2144415952391898012,appliances.environment.vacuum,bort,102.11,1515915625527331178,vSCPS1s5RG,2020-10-01
842732,2021-02-21 09:01:48+00:00,purchase,3755038,2144415922528452715,electronics.telephone,sirius,23.48,1515915625608006411,OnSTKnbTxm,2021-02-01
406015,2020-12-07 08:37:17+00:00,purchase,725286,2144415926403989709,auto.accessories.player,bbk,39.21,1515915625551718981,2AfqiDFxaj,2020-12-01
507783,2020-12-26 20:45:35+00:00,purchase,1135301,2144415925665792187,appliances.kitchen.meat_grinder,panasonic,420.63,1515915625569259537,qnBiSqtPJJ,2020-12-01
780804,2021-02-10 18:37:21+00:00,purchase,877060,2144415922427789416,computers.components.videocards,msi,187.29,1515915625556432434,88ChsOK5Fu,2021-02-01
278188,2020-11-14 12:02:44+00:00,purchase,1895739,2144415922587172973,electronics.telephone,samsung,28.08,1515915625539279532,S9Pl1mBYVH,2020-11-01
331953,2020-11-22 02:01:19+00:00,purchase,919786,2144415922427789416,computers.components.videocards,sapphire,265.05,1515915625540244360,GfGyKT9lJy,2020-11-01
261320,2020-11-11 18:51:03+00:00,purchase,4078916,2144415922427789416,computers.components.videocards,sapphire,415.54,1515915625538296255,oCLA86wqks,2020-11-01
37483,2020-10-03 03:40:11+00:00,purchase,3791351,2144415926966026460,computers.components.cpu,amd,204.29,1515915625521921931,hw6aQBO1qy,2020-10-01
118682,2020-10-20 02:58:49+00:00,purchase,4079301,2144415922427789416,computers.components.videocards,sapphire,200.35,1515915625527723245,7v8eTsg6HA,2020-10-01
628046,2021-01-17 18:04:23+00:00,purchase,3817458,2144415943122485907,construction.tools.painting,p.i.t.,51.21,1515915625542353755,YaBqntfSWh,2021-01-01
817943,2021-02-16 21:06:19+00:00,purchase,864021,2144415924751433893,computers.notebook,mobilepc,23.33,1515915625606304845,gmsvTl2MJo,2021-02-01
538198,2021-01-02 21:47:28+00:00,purchase,4155387,2144415922427789416,computers.components.videocards,sapphire,213.11,1515915625572061241,8tyjTtXVQN,2021-01-01
546971,2021-01-04 15:14:52+00:00,purchase,893196,2144415922427789416,computers.components.videocards,sapphire,214.1,1515915625572601819,8txOD1XxGW,2021-01-01
244351,2020-11-09 13:32:59+00:00,purchase,1354492,2144415923207929981,auto.accessories.player,kenwood,309.24,1515915625537384574,rfEZ2FDIoq,2020-11-01
494565,2020-12-24 06:00:23+00:00,purchase,136700,2144415924491387038,computers.components.motherboard,asrock,77.73,1515915625566083977,QkQgFiv13a,2020-12-01
708402,2021-01-30 10:51:34+00:00,purchase,4051711,2144415973346640379,computers.components.hdd,smartbuy,75.25,1515915625596222235,D0DEh03IAb,2021-01-01
483564,2020-12-22 08:02:28+00:00,purchase,743182,2144415935631458761,construction.tools.soldering,kada,65.08,1515915625566567265,u0UooEz3p1,2020-12-01
540195,2021-01-03 11:09:12+00:00,purchase,893196,2144415922427789416,computers.components.videocards,sapphire,214.1,1515915625566371385,M4oDtA5a3V,2021-01-01
730060,2021-02-02 18:36:02+00:00,purchase,3979536,2144415922427789416,computers.components.videocards,asus,957.83,1515915625593430554,rmuHEOIZ4e,2021-02-01
834084,2021-02-19 15:30:09+00:00,purchase,13327,2144415925086978222,computers.peripherals.scanner,epson,164.33,1515915625607446080,utYOPtwCwn,2021-02-01
681080,2021-01-25 20:10:38+00:00,purchase,1342127,2144415926445932750,electronics.audio.acoustic,acv,33.65,1515915625597125498,akv7N49rYR,2021-01-01
681998,2021-01-26 03:41:00+00:00,purchase,4100254,2144415922427789416,computers.components.videocards,asus,187.29,1515915625596943347,zCl0cO9Ecf,2021-01-01
47078,2020-10-05 09:38:02+00:00,purchase,1042530,2144415922016747613,computers.peripherals.wifi,ubiquiti,73.65,1515915625522522111,cc067c09-a382-4cc8-b75e-b4a4db2537cb,2020-10-01
295109,2020-11-16 20:50:17+00:00,purchase,4102337,2144415925011480748,stationery.cartrige,nv-print,31.27,1515915625540197343,qHyfX4xTVf,2020-11-01
109698,2020-10-18 14:44:49+00:00,purchase,3616980,2144415924021624977,electronics.tablet,samsung,86.16,1515915625492851884,lTFwi4S77c,2020-10-01
701785,2021-01-29 07:20:02+00:00,purchase,4079105,2144415922427789416,computers.components.videocards,asus,461.52,1515915625598264861,wtAsYTZbT6,2021-01-01
804164,2021-02-14 17:19:43+00:00,purchase,1400140,2144415923577028742,computers.peripherals.mouse,msi,58.25,1515915625604175669,NmxiJ2wbur,2021-02-01
582404,2021-01-10 17:49:38+00:00,purchase,1452877,2144415923107266682,computers.peripherals.printer,canon,179.78,1515915625573068957,jddM2bQNOo,2021-01-01
407815,2020-12-07 14:32:34+00:00,purchase,3727,2144415973380194812,computers.components.hdd,transcend,64.48,1515915625550647957,tElJsOWYOe,2020-12-01
255429,2020-11-11 05:45:26+00:00,purchase,4079301,2144415922427789416,computers.components.videocards,sapphire,200.35,1515915625537995974,zJBPj1NRsI,2020-11-01
569815,2021-01-08 17:22:56+00:00,purchase,4183859,2144415922427789416,computers.components.videocards,msi,205.25,1515915625577920896,G6GvNVYyEX,2021-01-01
744630,2021-02-05 05:14:05+00:00,purchase,1757030,2144415923107266682,computers.peripherals.printer,pantum,118.57,1515915625592394290,jXIyieQ8Tx,2021-02-01
637137,2021-01-19 06:10:58+00:00,purchase,3983657,2144415922427789416,computers.components.videocards,gigabyte,834.75,1515915625594650480,EomFjmoUEO,2021-01-01
343101,2020-11-24 06:22:18+00:00,purchase,4078973,2144415935329468864,computers.notebook,topon,55.87,1515915625543050853,N9rCvN1prm,2020-11-01
503647,2020-12-26 03:43:39+00:00,purchase,466153,2144415924751433893,computers.notebook,palmexx,28.1,1515915625568831949,WHLqD7MIZW,2020-12-01
696153,2021-01-28 08:58:52+00:00,purchase,3804514,2144415926966026460,computers.components.cpu,amd,140.86,1515915625597737704,q4EIQDKkvk,2021-01-01
184859,2020-10-31 05:19:57+00:00,purchase,413696,2144415922016747613,computers.peripherals.wifi,asus,33.37,1515915625532485790,G6rQdvSNvP,2020-10-01
439886,2020-12-14 07:07:00+00:00,purchase,3642540,2144415925011480748,stationery.cartrige,hp,26.19,1515915625560076119,tjc8B2YuTP,2020-12-01
191554,2020-11-01 10:46:16+00:00,purchase,1040169,2144415926966026460,computers.components.cpu,intel,171.41,1515915625531990224,HP2jsnujTh,2020-11-01
724329,2021-02-01 21:36:25+00:00,purchase,4155385,2144415922427789416,computers.components.videocards,sapphire,539.57,1515915625591659523,F6ohHpTTBU,2021-02-01
405341,2020-12-07 06:14:03+00:00,purchase,3828304,2144415922872385653,electronics.tablet,digma,73.83,1515915625551641463,YqAtmvDiaF,2020-12-01
586681,2021-01-11 11:12:45+00:00,purchase,4078916,2144415922427789416,computers.components.videocards,sapphire,415.54,1515915625591843869,9GdgBS5jgf,2021-01-01
594924,2021-01-12 14:14:22+00:00,purchase,4099079,2144415923577028742,computers.peripherals.mouse,redragon,37.48,1515915625592200002,BYeN4USb88,2021-01-01
697697,2021-01-28 12:49:06+00:00,purchase,3978919,2144415922427789416,computers.components.videocards,msi,880.78,1515915625595664722,pq4RxDQEsY,2021-01-01
471410,2020-12-20 08:01:54+00:00,purchase,893196,2144415922427789416,computers.components.videocards,sapphire,214.1,1515915625565185241,b0OefLYsL6,2020-12-01
839100,2021-02-20 14:11:06+00:00,purchase,4170706,2144415926806642904,computers.components.power_supply,zalman,58.21,1515915625598030639,R6127MhIj6,2021-02-01
37242,2020-10-02 23:11:45+00:00,purchase,4079061,2144415922427789416,computers.components.videocards,powercolor,399.48,1515915625521888302,yM4WMxFEUO,2020-10-01
379578,2020-12-01 10:32:15+00:00,purchase,908273,2144415927318348006,electronics.audio.acoustic,dialog,107.33,1515915625546751545,Xi93mQT553,2020-12-01
126916,2020-10-21 09:41:27+00:00,purchase,593716,2144415934608048556,computers.peripherals.printer,uninet,1.57,1515915625528668185,edaYhPgDWK,2020-10-01
638334,2021-01-19 09:31:31+00:00,purchase,4154414,2144415922427789416,computers.components.videocards,gigabyte,202.67,1515915625572566857,uvl8XnaB8I,2021-01-01
51672,2020-10-06 08:30:13+00:00,purchase,1154498,2144415922016747613,computers.peripherals.wifi,keenetic,130.0,1515915625522826106,ucBahOWsR2,2020-10-01
842362,2021-02-21 07:42:58+00:00,purchase,1813579,2144415925011480748,stationery.cartrige,canon,100.75,1515915625607785641,Kr8FoahN15,2021-02-01
475389,2020-12-20 20:55:58+00:00,purchase,598876,2144415923107266682,computers.peripherals.printer,xerox,256.46,1515915625545918080,yKO9gzgPR2,2020-12-01
498119,2020-12-24 19:02:55+00:00,purchase,4079421,2144415922427789416,computers.components.videocards,gigabyte,479.51,1515915625568050940,neeVSwek1R,2020-12-01
277455,2020-11-14 09:56:33+00:00,purchase,4101476,2144415923207929981,auto.accessories.player,kenwood,93.43,1515915625539228856,WA4PeAjIko,2020-11-01
320184,2020-11-20 08:36:11+00:00,purchase,4154236,2144415922427789416,computers.components.videocards,palit,187.78,1515915625529563809,JRSoBKFNGa,2020-11-01
498424,2020-12-24 20:44:57+00:00,purchase,4154618,2144415922427789416,computers.components.videocards,msi,457.51,1515915625566086186,s8mZZrnRZ8,2020-12-01
234101,2020-11-08 03:46:07+00:00,purchase,4170280,2144415923207929981,auto.accessories.player,kenwood,84.21,1515915625534466607,peA9jxdiOq,2020-11-01
845414,2021-02-21 17:30:07+00:00,purchase,4183847,2144415922427789416,computers.components.videocards,asus,309.41,1515915625608148879,qMgsn2XjH7,2021-02-01
770284,2021-02-09 07:49:18+00:00,purchase,1018045,2144415924323614873,appliances.kitchen.kettle,redmond,58.27,1515915625603182215,NHebdLXkLp,2021-02-01
384146,2020-12-02 08:58:22+00:00,purchase,242004,2144415928585027848,stationery.battery,gp,12.27,1515915625546927258,rYxuebjSKp,2020-12-01
816808,2021-02-16 17:18:18+00:00,purchase,4099645,2144415922427789416,computers.components.videocards,gigabyte,292.83,1515915625606236242,dFPk6X2Znh,2021-02-01
663231,2021-01-23 03:52:58+00:00,purchase,3791773,2144415922427789416,computers.components.videocards,gigabyte,448.51,1515915625596105015,SakOY9SkX3,2021-01-01
498417,2020-12-24 20:42:52+00:00,purchase,4154618,2144415922427789416,computers.components.videocards,msi,457.51,1515915625566086186,s8mZZrnRZ8,2020-12-01
368768,2020-11-29 08:23:32+00:00,purchase,54949,2144415925011480748,stationery.cartrige,cactus,18.94,1515915625546044173,cojOrvxm5c,2020-11-01
635006,2021-01-18 18:34:07+00:00,purchase,1829601,2144415922427789416,computers.components.videocards,msi,442.51,1515915625594449201,Uk3ul8tueN,2021-01-01
504597,2020-12-26 09:31:32+00:00,purchase,4099648,2144415922427789416,computers.components.videocards,palit,259.38,1515915625564291324,rHX5eyLaj6,2020-12-01
648369,2021-01-20 16:39:22+00:00,purchase,3828891,2144415922587172973,electronics.telephone,samsung,51.33,1515915625595282051,aSqFTHItS7,2021-01-01
374921,2020-11-30 11:52:46+00:00,purchase,224824,2144415925011480748,stationery.cartrige,hp,31.48,1515915625543828869,v6cxgQi6bA,2020-11-01
423790,2020-12-10 20:13:24+00:00,purchase,906630,2144415922427789416,computers.components.videocards,asus,140.11,1515915625541432729,gGpdOR5oIJ,2020-12-01
257345,2020-11-11 10:24:09+00:00,purchase,1830158,2144415934608048556,computers.peripherals.printer,cactus,23.65,1515915625538097765,IRgPWmDRhh,2020-11-01
288610,2020-11-16 04:31:22+00:00,purchase,673122,2144415922016747613,computers.peripherals.wifi,huawei,110.95,1515915625539874759,MApX5RhhIZ,2020-11-01
871443,2021-02-26 10:32:08+00:00,purchase,4012993,2144415925196030129,electronics.telephone,samsung,205.32,1515915625605509782,9GYBD3k0dA,2021-02-01
850237,2021-02-22 13:52:16+00:00,purchase,4079110,2144415922427789416,computers.components.videocards,powercolor,464.52,1515915625607988732,3dVpOWRcvu,2021-02-01
158140,2020-10-26 18:10:30+00:00,purchase,1830076,2144415926185885895,construction.tools.drill,felisatti,61.13,1515915625529880051,31b12VoOaX,2020-10-01
690196,2021-01-27 09:07:31+00:00,purchase,1299702,2144415926445932750,electronics.audio.acoustic,ural,206.19,1515915625597592376,F5YP2xicIk,2021-01-01
688407,2021-01-26 23:02:30+00:00,purchase,4100254,2144415922427789416,computers.components.videocards,asus,187.29,1515915625595764464,whhwQMhfyQ,2021-01-01
787247,2021-02-11 19:16:51+00:00,purchase,86993,2144415926445932750,electronics.audio.acoustic,pioneer,101.05,1515915625604279446,9gZpsUrVJa,2021-02-01
620715,2021-01-16 14:08:54+00:00,purchase,1694779,2144415924491387038,computers.components.motherboard,gigabyte,90.17,1515915625592477987,sRoCoIqPWn,2021-01-01
211271,2020-11-04 11:10:21+00:00,purchase,3966169,2144415922427789416,computers.components.videocards,gigabyte,403.46,1515915625530137422,sfOCxeEZe4,2020-11-01
437666,2020-12-13 17:45:46+00:00,purchase,1821557,2144415922528452715,electronics.telephone,sirius,16.19,1515915625562190148,OBTAWL29SC,2020-12-01
768785,2021-02-08 22:51:41+00:00,purchase,1413294,2144415973346640379,computers.components.hdd,smartbuy,28.92,1515915625603113992,QtEF2lbxTt,2021-02-01
52287,2020-10-06 10:28:13+00:00,purchase,4078916,2144415922427789416,computers.components.videocards,sapphire,415.54,1515915625522870550,0Z8kZucRg1,2020-10-01
556702,2021-01-06 11:05:45+00:00,purchase,471287,2144415924424278172,electronics.audio.acoustic,edifier,117.75,1515915625573444760,mxFu1h25hJ,2021-01-01
467447,2020-12-19 11:48:33+00:00,purchase,475616,2144415924491387038,computers.components.motherboard,asrock,55.35,1515915625534549826,BFz78VHdz1,2020-12-01
790411,2021-02-12 10:07:04+00:00,purchase,4101537,2144415922427789416,computers.components.videocards,asus,307.43,1515915625604623214,A6866wYqnM,2021-02-01
681505,2021-01-25 22:01:09+00:00,purchase,3556720,2144415922427789416,computers.components.videocards,msi,249.38,1515915625563631342,C1OTCIhO5M,2021-01-01
763300,2021-02-08 07:30:05+00:00,purchase,3033117,2144415936461930977,electronics.tablet,sirius,10.48,1515915625564775316,L285AGn3vk,2021-02-01
353054,2020-11-25 22:51:56+00:00,purchase,245481,2144415925665792187,appliances.kitchen.meat_grinder,bosch,198.62,1515915625543845378,OAYE5K9xmG,2020-11-01
266395,2020-11-12 14:24:43+00:00,purchase,3791351,2144415926966026460,computers.components.cpu,amd,204.29,1515915625537999341,AzFGl0UAkO,2020-11-01
797383,2021-02-13 14:27:57+00:00,purchase,4099645,2144415922427789416,computers.components.videocards,gigabyte,292.83,1515915625605054644,go80Q1P74X,2021-02-01
789110,2021-02-12 06:23:56+00:00,purchase,886914,2144415926185885895,construction.tools.drill,dewalt,118.57,1515915625602990960,rYLrzZEeMX,2021-02-01
127090,2020-10-21 10:10:51+00:00,purchase,460841,2144415924424278172,electronics.audio.acoustic,edifier,69.54,1515915625528693805,8SJ17uJlSz,2020-10-01
770101,2021-02-09 07:22:22+00:00,purchase,4183859,2144415922427789416,computers.components.videocards,msi,205.25,1515915625521154128,MYGBTmTbTw,2021-02-01
699905,2021-01-28 19:14:11+00:00,purchase,1271550,2144415924424278172,electronics.audio.acoustic,edifier,84.89,1515915625598152566,RoXSDuTkWA,2021-01-01
583378,2021-01-10 20:37:48+00:00,purchase,1768462,2144415924684325027,electronics.audio.headphone,jbl,36.83,1515915625591653554,rJGj4Wiprd,2021-01-01
